timestamp,non2xx_count,non2xx_percent,total_requests,slow_count_50ms,slow_percent_50ms,slow_count_100ms,slow_percent_100ms,slow_count_200ms,slow_percent_200ms
2025-05-10 00:30:42,0,0.00,4689,0,0.00,0,0.00,0,0.00
2025-05-10 00:30:47,0,0.00,18386,0,0.00,0,0.00,0,0.00
2025-05-10 00:30:53,0,0.00,44066,0,0.00,0,0.00,0,0.00
2025-05-10 00:30:58,0,0.00,52637,0,0.00,0,0.00,0,0.00
2025-05-10 00:31:03,0,0.00,58726,26,0.05,0,0.00,0,0.00
2025-05-10 00:31:09,0,0.00,64979,30,0.05,0,0.00,0,0.00
2025-05-10 00:31:14,0,0.00,72970,34,0.05,0,0.00,0,0.00
2025-05-10 00:31:19,0,0.00,84875,73,0.09,0,0.00,0,0.00
2025-05-10 00:31:25,0,0.00,92854,90,0.10,0,0.00,0,0.00
2025-05-10 00:31:30,0,0.00,93082,90,0.10,0,0.00,0,0.00
2025-05-10 00:31:35,0,0.00,93434,90,0.10,0,0.00,0,0.00
2025-05-10 00:31:41,0,0.00,94872,90,0.10,0,0.00,0,0.00
2025-05-10 00:31:46,0,0.00,97028,76,0.08,0,0.00,0,0.00
2025-05-10 00:31:52,0,0.00,105928,61,0.06,0,0.00,0,0.00
2025-05-10 00:31:57,0,0.00,109586,61,0.06,0,0.00,0,0.00
2025-05-10 00:32:02,0,0.00,112900,0,0.00,0,0.00,0,0.00
2025-05-10 00:32:08,0,0.00,117975,0,0.00,0,0.00,0,0.00
2025-05-10 00:32:13,0,0.00,119917,0,0.00,0,0.00,0,0.00
2025-05-10 00:32:18,0,0.00,126175,0,0.00,0,0.00,0,0.00
2025-05-10 00:32:24,0,0.00,129445,0,0.00,0,0.00,0,0.00
2025-05-10 00:32:29,0,0.00,130774,0,0.00,0,0.00,0,0.00
2025-05-10 00:32:34,0,0.00,133332,0,0.00,0,0.00,0,0.00
2025-05-10 00:32:40,0,0.00,134316,0,0.00,0,0.00,0,0.00
2025-05-10 00:32:45,0,0.00,135108,0,0.00,0,0.00,0,0.00
2025-05-10 00:32:51,0,0.00,136998,0,0.00,0,0.00,0,0.00
2025-05-10 00:32:57,0,0.00,137562,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:02,0,0.00,138117,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:07,0,0.00,139026,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:13,0,0.00,139168,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:18,0,0.00,139468,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:23,0,0.00,139556,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:29,0,0.00,139607,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:34,0,0.00,139201,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:39,0,0.00,138990,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:45,0,0.00,138663,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:50,0,0.00,137690,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:56,0,0.00,137054,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:01,0,0.00,136380,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:06,0,0.00,134652,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:12,0,0.00,133798,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:17,0,0.00,132874,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:22,0,0.00,130612,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:28,0,0.00,129733,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:33,0,0.00,126430,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:38,0,0.00,125051,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:44,0,0.00,126953,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:49,0,0.00,120788,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:54,0,0.00,121000,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:00,0,0.00,121722,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:05,0,0.00,114256,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:10,0,0.00,113413,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:16,0,0.00,113801,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:21,0,0.00,108100,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:26,0,0.00,107786,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:32,0,0.00,106993,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:37,0,0.00,101612,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:43,0,0.00,100256,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:48,0,0.00,97014,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:53,0,0.00,94284,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:59,0,0.00,92508,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:04,0,0.00,89338,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:09,0,0.00,86926,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:15,0,0.00,84646,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:20,0,0.00,81605,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:26,0,0.00,79550,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:31,0,0.00,77448,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:36,0,0.00,73741,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:42,0,0.00,72092,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:47,0,0.00,70173,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:52,0,0.00,67285,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:58,0,0.00,66160,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:03,0,0.00,63654,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:08,0,0.00,61666,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:14,0,0.00,60453,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:19,0,0.00,58372,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:24,0,0.00,56888,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:30,0,0.00,55578,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:35,0,0.00,53870,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:41,0,0.00,52830,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:46,0,0.00,51850,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:51,0,0.00,50356,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:57,0,0.00,49766,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:02,0,0.00,49288,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:07,0,0.00,48406,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:13,0,0.00,48210,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:18,0,0.00,47929,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:23,0,0.00,47796,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:29,0,0.00,47814,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:34,0,0.00,48068,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:39,0,0.00,48321,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:45,0,0.00,48716,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:50,0,0.00,49461,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:56,0,0.00,50058,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:01,0,0.00,50870,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:06,0,0.00,52502,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:12,0,0.00,53356,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:17,0,0.00,54520,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:22,0,0.00,56486,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:28,0,0.00,57301,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:33,0,0.00,59042,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:38,0,0.00,61426,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:44,0,0.00,63150,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:49,0,0.00,63807,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:55,0,0.00,66281,0,0.00,0,0.00,0,0.00
2025-05-10 00:40:00,0,0.00,68134,0,0.00,0,0.00,0,0.00
2025-05-10 00:40:05,0,0.00,70698,10,0.02,0,0.00,0,0.00
2025-05-10 00:40:11,0,0.00,73012,44,0.06,0,0.00,0,0.00
2025-05-10 00:40:16,0,0.00,75353,85,0.11,0,0.00,0,0.00
2025-05-10 00:40:21,0,0.00,79002,87,0.11,0,0.00,0,0.00
2025-05-10 00:40:27,0,0.00,79827,88,0.11,0,0.00,0,0.00
2025-05-10 00:40:32,0,0.00,83135,88,0.11,0,0.00,0,0.00
2025-05-10 00:40:37,0,0.00,86253,88,0.10,0,0.00,0,0.00
2025-05-10 00:40:43,0,0.00,87646,88,0.10,0,0.00,0,0.00
2025-05-10 00:40:48,0,0.00,90160,88,0.10,0,0.00,0,0.00
2025-05-10 00:40:53,0,0.00,93484,46,0.05,0,0.00,0,0.00
2025-05-10 00:40:59,0,0.00,95677,33,0.03,0,0.00,0,0.00
2025-05-10 00:41:04,0,0.00,97885,0,0.00,0,0.00,0,0.00
2025-05-10 00:41:10,0,0.00,100437,0,0.00,0,0.00,0,0.00
2025-05-10 00:41:15,0,0.00,102716,0,0.00,0,0.00,0,0.00
2025-05-10 00:41:21,0,0.00,106645,0,0.00,0,0.00,0,0.00
2025-05-10 00:41:26,0,0.00,108916,0,0.00,0,0.00,0,0.00
2025-05-10 00:41:32,0,0.00,109889,0,0.00,0,0.00,0,0.00
2025-05-10 00:41:37,0,0.00,114213,62,0.05,0,0.00,0,0.00
2025-05-10 00:41:42,0,0.00,115405,62,0.05,0,0.00,0,0.00
