timestamp,non2xx_count,non2xx_percent,total_requests,slow_count_50ms,slow_percent_50ms,slow_count_100ms,slow_percent_100ms,slow_count_200ms,slow_percent_200ms
2025-05-10 00:33:45,0,0.00,2662,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:50,0,0.00,19242,0,0.00,0,0.00,0,0.00
2025-05-10 00:33:56,0,0.00,37744,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:01,0,0.00,51394,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:06,0,0.00,60072,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:12,0,0.00,68632,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:17,0,0.00,76827,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:22,0,0.00,84638,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:28,0,0.00,94939,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:33,0,0.00,96648,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:38,0,0.00,97025,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:44,0,0.00,97280,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:49,0,0.00,97749,0,0.00,0,0.00,0,0.00
2025-05-10 00:34:54,0,0.00,98324,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:00,0,0.00,98844,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:05,0,0.00,100886,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:10,0,0.00,101762,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:16,0,0.00,101544,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:21,0,0.00,100656,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:26,0,0.00,100555,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:32,0,0.00,100864,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:37,0,0.00,102172,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:43,0,0.00,102720,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:48,0,0.00,102564,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:53,0,0.00,102214,0,0.00,0,0.00,0,0.00
2025-05-10 00:35:59,0,0.00,102028,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:04,0,0.00,103027,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:09,0,0.00,104420,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:15,0,0.00,105278,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:20,0,0.00,104713,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:26,0,0.00,103777,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:31,0,0.00,103344,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:36,0,0.00,104070,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:42,0,0.00,104708,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:47,0,0.00,104778,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:52,0,0.00,103362,0,0.00,0,0.00,0,0.00
2025-05-10 00:36:58,0,0.00,102637,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:03,0,0.00,102172,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:08,0,0.00,102432,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:14,0,0.00,102664,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:19,0,0.00,102613,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:24,0,0.00,102218,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:30,0,0.00,101954,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:35,0,0.00,101921,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:41,0,0.00,102125,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:46,0,0.00,102444,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:51,0,0.00,102970,0,0.00,0,0.00,0,0.00
2025-05-10 00:37:57,0,0.00,103078,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:02,0,0.00,103100,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:07,0,0.00,103076,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:13,0,0.00,102906,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:18,0,0.00,102374,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:23,0,0.00,101592,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:29,0,0.00,100830,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:34,0,0.00,99234,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:39,0,0.00,97501,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:45,0,0.00,96017,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:50,0,0.00,93601,0,0.00,0,0.00,0,0.00
2025-05-10 00:38:56,0,0.00,91793,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:01,0,0.00,89837,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:06,0,0.00,85981,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:12,0,0.00,84166,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:17,0,0.00,82408,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:22,0,0.00,78989,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:28,0,0.00,77684,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:33,0,0.00,75093,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:38,0,0.00,72532,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:44,0,0.00,71141,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:49,0,0.00,68928,0,0.00,0,0.00,0,0.00
2025-05-10 00:39:55,0,0.00,66958,0,0.00,0,0.00,0,0.00
2025-05-10 00:40:00,0,0.00,65490,0,0.00,0,0.00,0,0.00
2025-05-10 00:40:05,0,0.00,63109,32,0.05,9,0.01,0,0.00
2025-05-10 00:40:11,0,0.00,61625,65,0.11,9,0.02,0,0.00
