timestamp,non2xx_count,non2xx_percent,total_requests,slow_count_50ms,slow_percent_50ms,slow_count_100ms,slow_percent_100ms,slow_count_200ms,slow_percent_200ms
2025-05-10 12:11:44,0,0.00,7716,0,0.00,0,0.00,0,0.00
2025-05-10 12:11:49,0,0.00,38039,0,0.00,0,0.00,0,0.00
2025-05-10 12:11:55,0,0.00,46889,0,0.00,0,0.00,0,0.00
2025-05-10 12:12:00,0,0.00,56245,0,0.00,0,0.00,0,0.00
2025-05-10 12:12:05,0,0.00,66469,0,0.00,0,0.00,0,0.00
2025-05-10 12:12:11,0,0.00,75630,0,0.00,0,0.00,0,0.00
2025-05-10 12:12:16,0,0.00,85579,0,0.00,0,0.00,0,0.00
2025-05-10 12:12:21,0,0.00,96911,0,0.00,0,0.00,0,0.00
2025-05-10 12:12:27,0,0.00,106359,0,0.00,0,0.00,0,0.00
2025-05-10 12:12:32,0,0.00,108984,0,0.00,0,0.00,0,0.00
2025-05-10 12:12:37,0,0.00,114053,146,0.13,0,0.00,0,0.00
2025-05-10 12:12:42,0,0.00,114053,146,0.13,0,0.00,0,0.00
2025-05-10 12:12:48,0,0.00,117461,562,0.48,0,0.00,0,0.00
2025-05-10 12:12:53,0,0.00,120552,592,0.49,0,0.00,0,0.00
2025-05-10 12:12:58,0,0.00,122024,665,0.55,0,0.00,0,0.00
2025-05-10 12:13:04,0,0.00,125962,962,0.76,0,0.00,0,0.00
2025-05-10 12:13:10,0,0.00,125962,962,0.76,0,0.00,0,0.00
2025-05-10 12:13:15,0,0.00,127203,1143,0.90,0,0.00,0,0.00
2025-05-10 12:13:21,0,0.00,130836,1261,0.96,0,0.00,0,0.00
2025-05-10 12:13:26,0,0.00,130836,1261,0.96,0,0.00,0,0.00
2025-05-10 12:13:31,0,0.00,131785,995,0.76,0,0.00,0,0.00
2025-05-10 12:13:37,0,0.00,134434,869,0.65,0,0.00,0,0.00
2025-05-10 12:13:42,0,0.00,134434,869,0.65,0,0.00,0,0.00
2025-05-10 12:13:47,0,0.00,135986,736,0.54,0,0.00,0,0.00
2025-05-10 12:13:53,0,0.00,137762,522,0.38,0,0.00,0,0.00
2025-05-10 12:13:58,0,0.00,138134,350,0.25,0,0.00,0,0.00
2025-05-10 12:14:04,0,0.00,139152,162,0.12,0,0.00,0,0.00
2025-05-10 12:14:09,0,0.00,139152,162,0.12,0,0.00,0,0.00
2025-05-10 12:14:14,0,0.00,139429,204,0.15,0,0.00,0,0.00
2025-05-10 12:14:20,0,0.00,140130,306,0.22,0,0.00,0,0.00
2025-05-10 12:14:26,0,0.00,140130,306,0.22,0,0.00,0,0.00
2025-05-10 12:14:31,0,0.00,140112,897,0.64,0,0.00,0,0.00
2025-05-10 12:14:37,0,0.00,139704,1650,1.18,0,0.00,0,0.00
2025-05-10 12:14:42,0,0.00,139704,1650,1.18,0,0.00,0,0.00
2025-05-10 12:14:47,0,0.00,139052,1632,1.17,0,0.00,0,0.00
2025-05-10 12:14:53,0,0.00,138569,1565,1.13,0,0.00,0,0.00
2025-05-10 12:14:58,0,0.00,137991,1566,1.14,0,0.00,0,0.00
2025-05-10 12:15:03,0,0.00,136621,1930,1.41,0,0.00,0,0.00
2025-05-10 12:15:09,0,0.00,135980,2293,1.69,0,0.00,0,0.00
2025-05-10 12:15:14,0,0.00,134981,1734,1.29,0,0.00,0,0.00
