timestamp,non2xx_count,non2xx_percent,total_requests,slow_count_50ms,slow_percent_50ms,slow_count_100ms,slow_percent_100ms,slow_count_200ms,slow_percent_200ms
2025-05-10 00:13:16,1213,7.00,17341,539,3.11,0,0.00,0,0.00
2025-05-10 00:13:22,3489,5.58,62518,1367,2.19,0,0.00,0,0.00
2025-05-10 00:13:27,4769,4.97,95915,2234,2.33,3,0.00,0,0.00
2025-05-10 00:13:32,6756,5.88,114905,2914,2.54,3,0.00,0,0.00
2025-05-10 00:13:38,9779,7.24,135098,4368,3.23,6,0.01,0,0.00
2025-05-10 00:13:43,12356,8.00,154521,4709,3.05,5,0.00,0,0.00
2025-05-10 00:13:48,14958,8.59,174170,5395,3.10,6,0.00,0,0.00
2025-05-10 00:13:53,19483,9.87,197321,6609,3.35,5,0.00,0,0.00
2025-05-10 00:13:59,23562,10.93,215550,7192,3.34,5,0.00,0,0.00
2025-05-10 00:14:04,29307,13.23,221463,8362,3.78,5,0.00,0,0.00
2025-05-10 00:14:09,33992,15.03,226195,9286,4.11,5,0.00,0,0.00
2025-05-10 00:14:15,37355,16.28,229441,9021,3.93,2,0.00,0,0.00
2025-05-10 00:14:20,43173,18.37,235034,8586,3.65,0,0.00,0,0.00
2025-05-10 00:14:25,49158,20.40,240992,8853,3.67,0,0.00,0,0.00
2025-05-10 00:14:31,52646,21.69,242696,9309,3.84,0,0.00,0,0.00
2025-05-10 00:14:36,59694,23.72,251654,10496,4.17,0,0.00,0,0.00
2025-05-10 00:14:41,62051,24.43,254043,10662,4.20,0,0.00,0,0.00
2025-05-10 00:14:47,64218,25.06,256225,10765,4.20,0,0.00,0,0.00
2025-05-10 00:14:52,68946,26.42,260918,10210,3.91,0,0.00,0,0.00
2025-05-10 00:14:57,71446,27.12,263436,10329,3.92,0,0.00,0,0.00
2025-05-10 00:15:03,73371,27.64,265428,10373,3.91,0,0.00,0,0.00
2025-05-10 00:15:08,77218,28.66,269412,10284,3.82,0,0.00,0,0.00
2025-05-10 00:15:13,78980,29.13,271161,9837,3.63,0,0.00,0,0.00
2025-05-10 00:15:19,81810,29.86,273961,7870,2.87,0,0.00,0,0.00
2025-05-10 00:15:24,83282,30.25,275332,6508,2.36,0,0.00,0,0.00
2025-05-10 00:15:29,84109,30.46,276133,5760,2.09,0,0.00,0,0.00
2025-05-10 00:15:35,85873,30.91,277857,4401,1.58,0,0.00,0,0.00
2025-05-10 00:15:40,87224,31.23,279285,3630,1.30,0,0.00,0,0.00
2025-05-10 00:15:45,87237,31.24,279274,3274,1.17,0,0.00,0,0.00
2025-05-10 00:15:51,88602,31.66,279832,1673,0.60,0,0.00,0,0.00
2025-05-10 00:15:56,88021,31.43,280049,1729,0.62,0,0.00,0,0.00
2025-05-10 00:16:01,88489,31.56,280405,1536,0.55,0,0.00,0,0.00
2025-05-10 00:16:07,88054,31.45,279972,1782,0.64,0,0.00,0,0.00
2025-05-10 00:16:12,87425,31.31,279262,2284,0.82,0,0.00,0,0.00
2025-05-10 00:16:17,86814,31.15,278732,2865,1.03,0,0.00,0,0.00
2025-05-10 00:16:23,85262,30.77,277094,3874,1.40,0,0.00,0,0.00
2025-05-10 00:16:28,83157,30.24,275028,3885,1.41,0,0.00,0,0.00
2025-05-10 00:16:33,80361,29.52,272256,3908,1.44,0,0.00,0,0.00
2025-05-10 00:16:39,71682,26.99,265549,3702,1.39,0,0.00,0,0.00
2025-05-10 00:16:44,66778,25.31,263860,3558,1.35,0,0.00,0,0.00
2025-05-10 00:16:49,55877,21.25,262997,3069,1.17,0,0.00,0,0.00
2025-05-10 00:16:55,50004,18.95,263828,2797,1.06,0,0.00,0,0.00
2025-05-10 00:17:00,44425,16.94,262264,2282,0.87,0,0.00,0,0.00
2025-05-10 00:17:05,32554,12.79,254487,1094,0.43,0,0.00,0,0.00
2025-05-10 00:17:11,21558,8.73,246864,185,0.08,0,0.00,0,0.00
2025-05-10 00:17:16,16580,6.74,245913,48,0.02,0,0.00,0,0.00
2025-05-10 00:17:21,11461,4.69,244175,26,0.01,0,0.00,0,0.00
2025-05-10 00:17:27,10297,4.26,241466,26,0.01,0,0.00,0,0.00
2025-05-10 00:17:32,8202,3.45,237922,13,0.01,0,0.00,0,0.00
2025-05-10 00:17:37,5029,2.14,234694,0,0.00,0,0.00,0,0.00
2025-05-10 00:17:43,4488,1.95,230321,0,0.00,0,0.00,0,0.00
2025-05-10 00:17:48,3052,1.32,231246,0,0.00,0,0.00,0,0.00
2025-05-10 00:17:53,1930,0.87,221588,0,0.00,0,0.00,0,0.00
2025-05-10 00:17:59,1917,0.88,216971,0,0.00,0,0.00,0,0.00
