timestamp,non2xx_count,non2xx_percent,total_requests,slow_count_50ms,slow_percent_50ms,slow_count_100ms,slow_percent_100ms,slow_count_200ms,slow_percent_200ms
2025-05-10 01:50:43,0,0.00,2600,0,0.00,0,0.00,0,0.00
2025-05-10 01:50:49,0,0.00,19420,0,0.00,0,0.00,0,0.00
2025-05-10 01:50:54,0,0.00,28273,0,0.00,0,0.00,0,0.00
2025-05-10 01:50:59,0,0.00,47509,0,0.00,0,0.00,0,0.00
2025-05-10 01:51:05,0,0.00,57123,7,0.01,0,0.00,0,0.00
2025-05-10 01:51:10,0,0.00,64838,8,0.01,0,0.00,0,0.00
2025-05-10 01:51:15,0,0.00,71982,21,0.03,0,0.00,0,0.00
2025-05-10 01:51:21,0,0.00,77499,43,0.06,0,0.00,0,0.00
2025-05-10 01:51:26,0,0.00,86183,48,0.06,0,0.00,0,0.00
2025-05-10 01:51:31,0,0.00,88918,150,0.17,0,0.00,0,0.00
2025-05-10 01:51:37,0,0.00,87389,283,0.32,0,0.00,0,0.00
2025-05-10 01:51:42,0,0.00,87236,283,0.33,0,0.00,0,0.00
2025-05-10 01:51:47,0,0.00,87306,341,0.39,0,0.00,0,0.00
2025-05-10 01:51:53,0,0.00,89541,331,0.37,0,0.00,0,0.00
2025-05-10 01:51:58,0,0.00,93513,319,0.34,0,0.00,0,0.00
2025-05-10 01:52:03,0,0.00,97276,292,0.30,0,0.00,0,0.00
2025-05-10 01:52:09,0,0.00,98872,292,0.30,0,0.00,0,0.00
2025-05-10 01:52:14,0,0.00,103241,190,0.18,0,0.00,0,0.00
2025-05-10 01:52:20,0,0.00,109167,57,0.05,0,0.00,0,0.00
2025-05-10 01:52:25,0,0.00,110597,57,0.05,0,0.00,0,0.00
2025-05-10 01:52:30,0,0.00,111751,0,0.00,0,0.00,0,0.00
2025-05-10 01:52:36,0,0.00,111355,0,0.00,0,0.00,0,0.00
2025-05-10 01:52:41,0,0.00,111575,0,0.00,0,0.00,0,0.00
2025-05-10 01:52:47,0,0.00,113678,0,0.00,0,0.00,0,0.00
2025-05-10 01:52:52,0,0.00,115375,0,0.00,0,0.00,0,0.00
2025-05-10 01:52:57,0,0.00,115562,0,0.00,0,0.00,0,0.00
2025-05-10 01:53:03,0,0.00,114538,0,0.00,0,0.00,0,0.00
2025-05-10 01:53:08,0,0.00,113206,0,0.00,0,0.00,0,0.00
2025-05-10 01:53:13,0,0.00,115857,0,0.00,0,0.00,0,0.00
2025-05-10 01:53:19,0,0.00,120606,0,0.00,0,0.00,0,0.00
2025-05-10 01:53:24,0,0.00,121025,0,0.00,0,0.00,0,0.00
2025-05-10 01:53:29,0,0.00,121045,0,0.00,0,0.00,0,0.00
2025-05-10 01:53:35,0,0.00,118197,0,0.00,0,0.00,0,0.00
2025-05-10 01:53:40,0,0.00,117325,0,0.00,0,0.00,0,0.00
2025-05-10 01:53:45,0,0.00,116511,0,0.00,0,0.00,0,0.00
2025-05-10 01:53:51,0,0.00,117971,0,0.00,0,0.00,0,0.00
2025-05-10 01:53:56,0,0.00,117705,0,0.00,0,0.00,0,0.00
2025-05-10 01:54:01,0,0.00,115453,0,0.00,0,0.00,0,0.00
