timestamp,non2xx_count,non2xx_percent,total_requests,slow_count_50ms,slow_percent_50ms,slow_count_100ms,slow_percent_100ms,slow_count_200ms,slow_percent_200ms
2025-05-14 14:38:18,35229,68.67,51306,15586,30.38,14311,27.89,8800,17.15
2025-05-14 14:38:23,60048,60.63,99034,20158,20.36,18013,18.19,10783,10.89
2025-05-14 14:38:28,72126,60.49,119244,24277,20.36,21657,18.16,12767,10.71
2025-05-14 14:38:34,84231,60.47,139296,28214,20.26,24549,17.62,15162,10.88
2025-05-14 14:38:39,99757,61.25,162882,33081,20.31,28146,17.28,17208,10.56
2025-05-14 14:38:44,112364,61.21,183558,37285,20.31,31678,17.26,19252,10.49
2025-05-14 14:38:49,125888,61.27,205464,41602,20.25,35970,17.51,22331,10.87
2025-05-14 14:38:54,139568,61.41,227265,45857,20.18,39551,17.40,24489,10.78
2025-05-14 14:38:59,148896,61.13,243554,49386,20.28,42347,17.39,25274,10.38
2025-05-14 14:39:04,153894,61.76,249177,49674,19.94,42648,17.12,24001,9.63
2025-05-14 14:39:09,158857,62.52,254074,50171,19.75,42647,16.79,24001,9.45
2025-05-14 14:39:15,158857,62.52,254074,50171,19.75,42647,16.79,24001,9.45
2025-05-14 14:39:20,161611,62.83,257218,50560,19.66,44813,17.42,25084,9.75
2025-05-14 14:39:25,163389,63.07,259041,51442,19.86,44821,17.30,25084,9.68
2025-05-14 14:39:30,163389,63.07,259041,51442,19.86,44821,17.30,25084,9.68
2025-05-14 14:39:35,165745,63.40,261434,51721,19.78,45391,17.36,24930,9.54
2025-05-14 14:39:40,169957,63.98,265642,54218,20.41,45765,17.23,24930,9.39
2025-05-14 14:39:45,169957,63.98,265642,54218,20.41,45765,17.23,24930,9.39
2025-05-14 14:39:50,168712,63.91,263993,53348,20.21,45290,17.16,28444,10.77
2025-05-14 14:39:56,172332,64.40,267576,60648,22.67,49579,18.53,29720,11.11
2025-05-14 14:40:01,172332,64.40,267576,60648,22.67,49579,18.53,29720,11.11
2025-05-14 14:40:06,162818,63.76,255372,57958,22.70,47280,18.51,33152,12.98
2025-05-14 14:40:11,167036,65.03,256858,65712,25.58,55425,21.58,40057,15.60
2025-05-14 14:40:16,167036,65.03,256858,65712,25.58,55425,21.58,40057,15.60
2025-05-14 14:40:21,156460,63.57,246130,59237,24.07,44281,17.99,32386,13.16
2025-05-14 14:40:26,163730,64.64,253312,60724,23.97,44498,17.57,32386,12.79
2025-05-14 14:40:31,154376,63.54,242976,57047,23.48,39036,16.07,29517,12.15
2025-05-14 14:40:37,156090,63.38,246264,56642,23.00,34474,14.00,22716,9.22
2025-05-14 14:40:42,161801,64.20,252044,56446,22.40,31740,12.59,21440,8.51
2025-05-14 14:40:47,161677,63.44,254841,51570,20.24,21625,8.49,8781,3.45
2025-05-14 14:40:52,165918,63.39,261751,48007,18.34,14448,5.52,1876,0.72
2025-05-14 14:40:57,164697,63.20,260584,45448,17.44,13592,5.22,1876,0.72
2025-05-14 14:41:02,164517,63.12,260657,38920,14.93,9706,3.72,409,0.16
2025-05-14 14:41:07,161227,62.62,257476,35401,13.75,9174,3.56,409,0.16
2025-05-14 14:41:13,161227,62.62,257476,35401,13.75,9174,3.56,409,0.16
2025-05-14 14:41:18,156822,61.98,253019,27515,10.87,5390,2.13,98,0.04
2025-05-14 14:41:23,153050,61.41,249238,21152,8.49,3978,1.60,98,0.04
2025-05-14 14:41:28,153050,61.41,249238,21152,8.49,3978,1.60,98,0.04
2025-05-14 14:41:33,149210,60.82,245342,14794,6.03,1025,0.42,0,0.00
