timestamp,action,pod
2025-05-14 04:50:07,ADD,step-load-7d6dd98f99-msx84
2025-05-14 04:50:07,ADD,step-load-7d6dd98f99-px44t
2025-05-14 04:52:42,ADD,nginx-7b6d77bd77-gctn4
2025-05-14 04:54:10,DEL,nginx-7b6d77bd77-gctn4
2025-05-14 04:54:36,DEL,step-load-7d6dd98f99-px44t
2025-05-14 04:54:36,DEL,step-load-7d6dd98f99-msx84
