timestamp,action,pod
2025-05-14 17:06:58,ADD,step-load-7d6dd98f99-pddlj
2025-05-14 17:07:18,ADD,nginx-7b6d77bd77-wkq9j
2025-05-14 17:11:56,DEL,nginx-7b6d77bd77-wkq9j
2025-05-14 17:12:01,DEL,step-load-7d6dd98f99-pddlj
