ts,cycle_id,mode,energy,cost,idle_ratio,conc,node_cnt,nodes,nodes_pods
2025-05-13T10:28:31.774659,16,incremental,3.5435,0.1417,0.3732,0.2778,6,australia-southeast2|e2-standard-4|0.0|node-1;us-central1|n1-highcpu-8|0.0|pack-us-central1-n1-highcpu-8-60867;us-central1|n4-highcpu-2|0.0|rfsa-us-central1-n4-highcpu-2-33281;us-east1|n1-standard-1|0.0|rfsa-us-east1-n1-standard-1-54876;us-west1|n1-standard-1|0.0|rfsa-us-west1-n1-standard-1-95592;us-west1|n1-highcpu-4|0.141696|rfsa-us-west1-n1-highcpu-4-86936,node-1:[default/mbw-8x7cd|default/step-load-56f7f9dbb7-8sb9n|default/step-load-56f7f9dbb7-7dmsj];pack-us-central1-n1-highcpu-8-60867:[default/renaissance-5dsq2|default/renaissance-fh7wk|default/step-load-56f7f9dbb7-cqf79|default/step-load-56f7f9dbb7-sprm4|default/nginx-69576ccd8f-5fm9d];rfsa-us-central1-n4-highcpu-2-33281:[default/mbw-fhrsr|default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-9glh7];rfsa-us-east1-n1-standard-1-54876:[default/nginx-69576ccd8f-8nq7z|default/step-load-56f7f9dbb7-j6vd9];rfsa-us-west1-n1-standard-1-95592:[default/nginx-69576ccd8f-j7cb4|default/step-load-56f7f9dbb7-fr5gk];rfsa-us-west1-n1-highcpu-4-86936:[default/renaissance-fj2pj|default/step-load-56f7f9dbb7-qrkkd]
2025-05-13T10:35:41.161773,17,consolidate,3.2040,0.0000,1.3380,0.3600,5,australia-southeast2|e2-standard-4|0.0|node-1;us-central1|n1-highcpu-8|0.0|pack-us-central1-n1-highcpu-8-60867;us-central1|n4-highcpu-2|0.0|rfsa-us-central1-n4-highcpu-2-33281;us-west1|n1-highcpu-4|0.0|rfsa-us-west1-n1-highcpu-4-86936;us-west1|n1-standard-1|0.0|rfsa-us-west1-n1-standard-1-95592,node-1:[default/nginx-69576ccd8f-wwjf8];pack-us-central1-n1-highcpu-8-60867:[default/renaissance-5dsq2|default/renaissance-fh7wk|default/step-load-56f7f9dbb7-cqf79];rfsa-us-central1-n4-highcpu-2-33281:[default/mbw-fhrsr|default/nginx-69576ccd8f-5fm9d|default/step-load-56f7f9dbb7-j6vd9];rfsa-us-west1-n1-highcpu-4-86936:[default/renaissance-fj2pj];rfsa-us-west1-n1-standard-1-95592:[default/step-load-56f7f9dbb7-fr5gk]
2025-05-13T10:35:52.880456,17,full,3.1140,0.0000,1.1880,0.3600,5,australia-southeast2|e2-standard-4|0.0|node-1;us-central1|n1-highcpu-8|0.0|pack-us-central1-n1-highcpu-8-60867;us-central1|n4-highcpu-2|0.0|rfsa-us-central1-n4-highcpu-2-33281;us-west1|n1-highcpu-4|0.0|rfsa-us-west1-n1-highcpu-4-86936;us-west1|n1-standard-1|0.0|rfsa-us-west1-n1-standard-1-95592,node-1:[default/nginx-69576ccd8f-wwjf8];pack-us-central1-n1-highcpu-8-60867:[default/renaissance-5dsq2|default/renaissance-fh7wk|default/step-load-56f7f9dbb7-cqf79];rfsa-us-central1-n4-highcpu-2-33281:[default/mbw-fhrsr|default/nginx-69576ccd8f-5fm9d|default/step-load-56f7f9dbb7-j6vd9];rfsa-us-west1-n1-highcpu-4-86936:[default/renaissance-fj2pj|default/step-load-56f7f9dbb7-lrkjx];rfsa-us-west1-n1-standard-1-95592:[default/step-load-56f7f9dbb7-fr5gk]
2025-05-13T10:37:59.896715,18,incremental,3.1140,0.0000,1.1880,0.3600,5,australia-southeast2|e2-standard-4|0.0|node-1;us-central1|n1-highcpu-8|0.0|pack-us-central1-n1-highcpu-8-60867;us-central1|n4-highcpu-2|0.0|rfsa-us-central1-n4-highcpu-2-33281;us-west1|n1-highcpu-4|0.0|rfsa-us-west1-n1-highcpu-4-86936;us-west1|n1-standard-1|0.0|rfsa-us-west1-n1-standard-1-95592,node-1:[default/nginx-69576ccd8f-wwjf8];pack-us-central1-n1-highcpu-8-60867:[default/step-load-56f7f9dbb7-cqf79|default/renaissance-2vps5|default/renaissance-bdhzm];rfsa-us-central1-n4-highcpu-2-33281:[default/mbw-fhrsr|default/nginx-69576ccd8f-5fm9d|default/step-load-56f7f9dbb7-j6vd9];rfsa-us-west1-n1-highcpu-4-86936:[default/renaissance-fj2pj|default/step-load-56f7f9dbb7-lrkjx];rfsa-us-west1-n1-standard-1-95592:[default/step-load-56f7f9dbb7-fr5gk]
2025-05-13T10:42:27.688325,19,consolidate,2.6598,0.0000,1.6810,0.3333,3,australia-southeast2|e2-standard-4|0.0|node-1;us-central1|n1-highcpu-8|0.0|pack-us-central1-n1-highcpu-8-60867;us-west1|n1-highcpu-4|0.0|rfsa-us-west1-n1-highcpu-4-86936,node-1:[default/nginx-69576ccd8f-wwjf8];pack-us-central1-n1-highcpu-8-60867:[default/renaissance-2vps5|default/renaissance-bdhzm|default/step-load-56f7f9dbb7-cqf79];rfsa-us-west1-n1-highcpu-4-86936:[default/step-load-56f7f9dbb7-lrkjx]
2025-05-13T10:44:05.461272,19,full,2.5514,0.1599,0.4200,0.2500,4,australia-southeast2|e2-standard-4|0.0|node-1;us-central1|n1-highcpu-8|0.0|pack-us-central1-n1-highcpu-8-60867;us-west1|n1-highcpu-4|0.0|rfsa-us-west1-n1-highcpu-4-86936;us-east1|n4-highcpu-4|0.159928|pack-us-east1-n4-highcpu-4-82379,node-1:[default/nginx-69576ccd8f-wwjf8|default/mbw-2x64f|default/mbw-7rslr];pack-us-central1-n1-highcpu-8-60867:[default/renaissance-2vps5|default/renaissance-bdhzm|default/step-load-56f7f9dbb7-cqf79];rfsa-us-west1-n1-highcpu-4-86936:[default/step-load-56f7f9dbb7-lrkjx|default/renaissance-m5l6p];pack-us-east1-n4-highcpu-4-82379:[default/mbw-f8lcx|default/step-load-56f7f9dbb7-ltrhn|default/nginx-69576ccd8f-lwp56|default/mbw-m4f78|default/step-load-56f7f9dbb7-l8c98|default/nginx-69576ccd8f-7tvfz]
2025-05-13T10:50:25.754639,20,full,2.3297,0.0000,0.2030,0.2500,4,australia-southeast2|e2-standard-4|0.0|node-1;us-central1|n1-highcpu-8|0.0|pack-us-central1-n1-highcpu-8-60867;us-east1|n4-highcpu-4|0.0|pack-us-east1-n4-highcpu-4-82379;us-west1|n1-highcpu-4|0.0|rfsa-us-west1-n1-highcpu-4-86936,node-1:[default/mbw-2x64f|default/mbw-7rslr|default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-kgn7t];pack-us-central1-n1-highcpu-8-60867:[default/renaissance-2vps5|default/renaissance-bdhzm|default/step-load-56f7f9dbb7-cqf79|default/step-load-56f7f9dbb7-dwjl2];pack-us-east1-n4-highcpu-4-82379:[default/mbw-f8lcx|default/mbw-m4f78|default/nginx-69576ccd8f-7tvfz|default/nginx-69576ccd8f-lwp56|default/step-load-56f7f9dbb7-l8c98|default/step-load-56f7f9dbb7-ltrhn];rfsa-us-west1-n1-highcpu-4-86936:[default/renaissance-m5l6p|default/step-load-56f7f9dbb7-lrkjx]
2025-05-13T10:56:40.827031,21,consolidate,3.9282,0.0000,1.1450,0.5000,2,australia-southeast2|e2-standard-4|0.0|node-1;us-east1|n4-highcpu-4|0.0|pack-us-east1-n4-highcpu-4-82379,node-1:[default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-kgn7t];pack-us-east1-n4-highcpu-4-82379:[default/nginx-69576ccd8f-7tvfz|default/nginx-69576ccd8f-lwp56|default/step-load-56f7f9dbb7-l8c98|default/step-load-56f7f9dbb7-ltrhn]
2025-05-13T10:59:01.578239,21,full,3.0841,0.3634,0.6470,0.3750,4,australia-southeast2|e2-standard-4|0.0|node-1;us-east1|n4-highcpu-4|0.0|pack-us-east1-n4-highcpu-4-82379;us-central1|n4-highcpu-2|0.079964|sa-us-central1-n4-highcpu-2-38744;us-central1|n1-highcpu-8|0.283395|pack-us-central1-n1-highcpu-8-34530,node-1:[default/mbw-nlk85|default/step-load-56f7f9dbb7-zplxr|default/step-load-56f7f9dbb7-cl7hb|default/nginx-69576ccd8f-7tvfz];pack-us-east1-n4-highcpu-4-82379:[default/mbw-5lrwg|default/step-load-56f7f9dbb7-l8c98|default/mbw-lwdjk|default/nginx-69576ccd8f-wwjf8];sa-us-central1-n4-highcpu-2-38744:[default/mbw-brg49|default/step-load-56f7f9dbb7-ltrhn|default/nginx-69576ccd8f-lwp56];pack-us-central1-n1-highcpu-8-34530:[default/step-load-56f7f9dbb7-bw7jd|default/renaissance-gr2hn|default/step-load-56f7f9dbb7-kgn7t]
2025-05-13T11:01:09.596117,22,incremental,2.9637,0.0000,0.9875,0.3750,4,australia-southeast2|e2-standard-4|0.0|node-1;us-central1|n1-highcpu-8|0.0|pack-us-central1-n1-highcpu-8-34530;us-east1|n4-highcpu-4|0.0|pack-us-east1-n4-highcpu-4-82379;us-central1|n4-highcpu-2|0.0|sa-us-central1-n4-highcpu-2-38744,node-1:[default/mbw-nlk85|default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-cl7hb|default/step-load-56f7f9dbb7-kgn7t|default/step-load-56f7f9dbb7-zplxr];pack-us-central1-n1-highcpu-8-34530:[default/renaissance-gr2hn|default/step-load-56f7f9dbb7-bw7jd];pack-us-east1-n4-highcpu-4-82379:[default/mbw-5lrwg|default/mbw-lwdjk|default/nginx-69576ccd8f-lwp56|default/step-load-56f7f9dbb7-l8c98|default/step-load-56f7f9dbb7-ltrhn];sa-us-central1-n4-highcpu-2-38744:[default/mbw-brg49|default/nginx-69576ccd8f-xdq42]
2025-05-13T11:03:18.058124,23,incremental,2.8887,0.0000,0.8625,0.3750,4,australia-southeast2|e2-standard-4|0.0|node-1;us-central1|n1-highcpu-8|0.0|pack-us-central1-n1-highcpu-8-34530;us-east1|n4-highcpu-4|0.0|pack-us-east1-n4-highcpu-4-82379;us-central1|n4-highcpu-2|0.0|sa-us-central1-n4-highcpu-2-38744,node-1:[default/mbw-nlk85|default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-cl7hb|default/step-load-56f7f9dbb7-kgn7t|default/step-load-56f7f9dbb7-zplxr];pack-us-central1-n1-highcpu-8-34530:[default/renaissance-gr2hn|default/step-load-56f7f9dbb7-bw7jd];pack-us-east1-n4-highcpu-4-82379:[default/mbw-5lrwg|default/mbw-lwdjk|default/nginx-69576ccd8f-lwp56|default/step-load-56f7f9dbb7-l8c98|default/step-load-56f7f9dbb7-ltrhn];sa-us-central1-n4-highcpu-2-38744:[default/mbw-brg49|default/nginx-69576ccd8f-xdq42|default/nginx-69576ccd8f-sbjx6]
2025-05-13T11:07:36.088425,24,consolidate,3.7164,0.0000,0.2420,0.5000,2,australia-southeast2|e2-standard-4|0.0|node-1;us-central1|n4-highcpu-2|0.0|sa-us-central1-n4-highcpu-2-38744,node-1:[default/mbw-nlk85|default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-cl7hb|default/step-load-56f7f9dbb7-kgn7t|default/step-load-56f7f9dbb7-zplxr];sa-us-central1-n4-highcpu-2-38744:[default/mbw-brg49|default/nginx-69576ccd8f-sbjx6|default/nginx-69576ccd8f-xdq42]
2025-05-13T11:09:47.262393,24,full,2.7597,0.3016,0.2988,0.2500,4,australia-southeast2|e2-standard-4|0.0|node-1;us-central1|n4-highcpu-2|0.0|sa-us-central1-n4-highcpu-2-38744;us-west1|n1-highcpu-4|0.141696|rfsa-us-west1-n1-highcpu-4-75668;us-east1|n4-highcpu-4|0.159928|pack-us-east1-n4-highcpu-4-74220,node-1:[default/mbw-nlk85|default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-cl7hb|default/step-load-56f7f9dbb7-kgn7t|default/step-load-56f7f9dbb7-zplxr];sa-us-central1-n4-highcpu-2-38744:[default/mbw-brg49|default/nginx-69576ccd8f-sbjx6|default/nginx-69576ccd8f-xdq42|default/nginx-69576ccd8f-w6jcf];rfsa-us-west1-n1-highcpu-4-75668:[default/renaissance-8kx77|default/step-load-56f7f9dbb7-q8spr];pack-us-east1-n4-highcpu-4-74220:[default/mbw-4989d|default/step-load-56f7f9dbb7-mlzdc|default/mbw-82mnt|default/step-load-56f7f9dbb7-2j9wq]
2025-05-13T11:11:55.405814,25,incremental,2.4245,0.0000,0.3110,0.2500,4,australia-southeast2|e2-standard-4|0.0|node-1;us-east1|n4-highcpu-4|0.0|pack-us-east1-n4-highcpu-4-74220;us-west1|n1-highcpu-4|0.0|rfsa-us-west1-n1-highcpu-4-75668;us-central1|n4-highcpu-2|0.0|sa-us-central1-n4-highcpu-2-38744,node-1:[default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-cl7hb|default/step-load-56f7f9dbb7-kgn7t|default/step-load-56f7f9dbb7-zplxr|default/mbw-pzdfc];pack-us-east1-n4-highcpu-4-74220:[default/mbw-4989d|default/mbw-82mnt|default/step-load-56f7f9dbb7-2j9wq|default/step-load-56f7f9dbb7-mlzdc];rfsa-us-west1-n1-highcpu-4-75668:[default/renaissance-8kx77|default/step-load-56f7f9dbb7-q8spr];sa-us-central1-n4-highcpu-2-38744:[default/nginx-69576ccd8f-sbjx6|default/nginx-69576ccd8f-w6jcf|default/nginx-69576ccd8f-xdq42|default/mbw-776hn]
2025-05-13T11:17:08.006358,26,consolidate,2.2164,0.0000,0.2420,0.3333,3,australia-southeast2|e2-standard-4|0.0|node-1;us-east1|n4-highcpu-4|0.0|pack-us-east1-n4-highcpu-4-74220;us-west1|n1-highcpu-4|0.0|rfsa-us-west1-n1-highcpu-4-75668,node-1:[default/mbw-pzdfc|default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-cl7hb|default/step-load-56f7f9dbb7-kgn7t|default/step-load-56f7f9dbb7-zplxr];pack-us-east1-n4-highcpu-4-74220:[default/mbw-4989d|default/mbw-82mnt|default/step-load-56f7f9dbb7-2j9wq|default/step-load-56f7f9dbb7-mlzdc];rfsa-us-west1-n1-highcpu-4-75668:[default/renaissance-8kx77|default/step-load-56f7f9dbb7-q8spr]
2025-05-13T11:19:15.298624,26,full,2.5005,0.0800,0.2336,0.2500,4,australia-southeast2|e2-standard-4|0.0|node-1;us-east1|n4-highcpu-4|0.0|pack-us-east1-n4-highcpu-4-74220;us-west1|n1-highcpu-4|0.0|rfsa-us-west1-n1-highcpu-4-75668;us-central1|n4-highcpu-2|0.079964|rfsa-us-central1-n4-highcpu-2-10263,node-1:[default/mbw-pzdfc|default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-cl7hb|default/step-load-56f7f9dbb7-kgn7t|default/step-load-56f7f9dbb7-zplxr];pack-us-east1-n4-highcpu-4-74220:[default/mbw-4989d|default/mbw-82mnt|default/step-load-56f7f9dbb7-2j9wq|default/step-load-56f7f9dbb7-mlzdc|default/nginx-69576ccd8f-f68hr];rfsa-us-west1-n1-highcpu-4-75668:[default/renaissance-8kx77|default/step-load-56f7f9dbb7-q8spr];rfsa-us-central1-n4-highcpu-2-10263:[default/mbw-98p9f|default/nginx-69576ccd8f-jj2bp|default/nginx-69576ccd8f-p5rjr]
2025-05-13T11:21:23.482085,27,incremental,2.4620,0.0000,0.3735,0.2500,4,australia-southeast2|e2-standard-4|0.0|node-1;us-east1|n4-highcpu-4|0.0|pack-us-east1-n4-highcpu-4-74220;us-central1|n4-highcpu-2|0.0|rfsa-us-central1-n4-highcpu-2-10263;us-west1|n1-highcpu-4|0.0|rfsa-us-west1-n1-highcpu-4-75668,node-1:[default/mbw-pzdfc|default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-cl7hb|default/step-load-56f7f9dbb7-kgn7t|default/step-load-56f7f9dbb7-zplxr];pack-us-east1-n4-highcpu-4-74220:[default/nginx-69576ccd8f-f68hr|default/step-load-56f7f9dbb7-2j9wq|default/step-load-56f7f9dbb7-mlzdc|default/mbw-2wdfb|default/mbw-mksts];rfsa-us-central1-n4-highcpu-2-10263:[default/mbw-98p9f|default/nginx-69576ccd8f-jj2bp|default/nginx-69576ccd8f-p5rjr];rfsa-us-west1-n1-highcpu-4-75668:[default/renaissance-8kx77|default/step-load-56f7f9dbb7-q8spr]
2025-05-13T11:29:32.422764,28,consolidate,3.6657,0.0000,0.4075,0.5000,2,australia-southeast2|e2-standard-4|0.0|node-1;us-east1|n4-highcpu-4|0.0|pack-us-east1-n4-highcpu-4-74220,node-1:[default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-cl7hb|default/step-load-56f7f9dbb7-kgn7t|default/step-load-56f7f9dbb7-zplxr];pack-us-east1-n4-highcpu-4-74220:[default/mbw-2wdfb|default/mbw-mksts|default/nginx-69576ccd8f-f68hr|default/step-load-56f7f9dbb7-2j9wq|default/step-load-56f7f9dbb7-mlzdc]
2025-05-13T11:32:35.874969,28,full,2.2657,0.0475,0.0950,0.3333,3,australia-southeast2|e2-standard-4|0.0|node-1;us-east1|n4-highcpu-4|0.0|pack-us-east1-n4-highcpu-4-74220;us-central1|n1-standard-1|0.0475|rfsa-us-central1-n1-standard-1-92844,node-1:[default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-cl7hb|default/step-load-56f7f9dbb7-kgn7t|default/step-load-56f7f9dbb7-zplxr|default/mbw-sndd5];pack-us-east1-n4-highcpu-4-74220:[default/mbw-2wdfb|default/mbw-mksts|default/nginx-69576ccd8f-f68hr|default/step-load-56f7f9dbb7-2j9wq|default/step-load-56f7f9dbb7-mlzdc|default/nginx-69576ccd8f-v9t52];rfsa-us-central1-n1-standard-1-92844:[default/step-load-56f7f9dbb7-nwq72|default/nginx-69576ccd8f-6gxbp]
2025-05-13T11:41:02.547666,29,consolidate,0.6000,0.0000,0.0480,1.0000,1,australia-southeast2|e2-standard-4|0.0|node-1,node-1:[default/mbw-sndd5|default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-cl7hb|default/step-load-56f7f9dbb7-kgn7t|default/step-load-56f7f9dbb7-zplxr]
2025-05-13T11:45:15.301757,29,full,2.6792,0.1425,0.0480,0.2500,4,australia-southeast2|e2-standard-4|0.0|node-1;us-central1|n1-standard-1|0.0475|rfsa-us-central1-n1-standard-1-82355;us-west1|n1-standard-1|0.0475|rfsa-us-west1-n1-standard-1-69246;us-east1|n1-standard-1|0.0475|rfsa-us-east1-n1-standard-1-51688,node-1:[default/mbw-sndd5|default/nginx-69576ccd8f-wwjf8|default/step-load-56f7f9dbb7-cl7hb|default/step-load-56f7f9dbb7-kgn7t|default/step-load-56f7f9dbb7-zplxr];rfsa-us-central1-n1-standard-1-82355:[default/step-load-56f7f9dbb7-ctbps|default/nginx-69576ccd8f-7mzcv];rfsa-us-west1-n1-standard-1-69246:[default/step-load-56f7f9dbb7-kpwld|default/nginx-69576ccd8f-6xsss];rfsa-us-east1-n1-standard-1-51688:[default/step-load-56f7f9dbb7-nqv92|default/nginx-69576ccd8f-67l9m]
2025-05-13T11:54:29.164606,30,consolidate,0.6000,0.0000,0.8105,1.0000,1,australia-southeast2|e2-standard-4|0.0|node-1,node-1:[]
